mfsu,sec,ssu,visit,seg,sss,rel,sex,age,marst,gedu_lvl,tedu_lvl,form_edu,pas,ind_pas,ocu_pas,ern_reg,ern_self,st,dc,relg,sg,hh_size,hhtype,hce_tot,weight,mpce,total_wage,is_employed,is_unemployed,is_domestic_duties,spousal_wage
25988,2,01,V1,1,1,4,2,28,2,12,01,15,92,,,0,0,19,18,1,9,5,1,17890,12455.92,3578.0,0,0,0,1,24800.0
25988,2,02,V1,1,1,4,2,31,2,08,01,10,92,,,0,0,19,18,2,9,15,1,41419,12455.92,2761.266666666667,0,0,0,1,0.0
25988,2,02,V1,1,1,4,2,30,2,07,01,8,92,,,0,0,19,18,2,9,15,1,41419,12455.92,2761.266666666667,0,0,0,1,0.0
25988,2,02,V1,1,1,4,2,26,2,10,01,12,92,,,0,0,19,18,2,9,15,1,41419,12455.92,2761.266666666667,0,0,0,1,0.0
25988,2,02,V1,1,1,4,2,21,2,12,16,16,92,,,0,0,19,18,2,9,15,1,41419,12455.92,2761.266666666667,0,0,0,1,0.0
25988,2,01,V1,1,2,2,2,48,2,07,01,9,92,,,0,0,19,18,1,9,7,1,21360,6498.74,3051.4285714285716,0,0,0,1,39560.0
25988,2,01,V1,1,2,8,2,31,2,07,01,9,92,,,0,0,19,18,1,9,7,1,21360,6498.74,3051.4285714285716,0,0,0,1,39560.0
25988,2,02,V1,1,2,2,2,48,2,06,01,6,92,,,0,0,19,18,1,3,6,1,15940,6498.74,2656.6666666666665,0,0,0,1,46800.0
25988,2,02,V1,1,2,4,2,20,2,10,01,12,92,,,0,0,19,18,1,3,6,1,15940,6498.74,2656.6666666666665,0,0,0,1,46800.0
25988,2,02,V1,1,3,1,2,38,2,12,01,15,94,,,0,0,19,18,1,9,2,9,7504,12455.92,3752.0,0,0,0,0,0.0
25988,2,01,V1,1,4,2,2,35,2,06,01,4,92,,,0,0,19,18,1,3,4,1,7795,18954.65,1948.75,0,0,0,1,17300.0
25988,2,02,V1,1,4,2,2,41,2,01,01,0,92,,,0,0,19,18,2,3,4,1,8782,18954.65,2195.5,0,0,0,1,16800.0
26013,2,01,V1,1,1,2,2,44,2,01,01,0,92,,,0,0,24,07,1,3,5,1,12933,27236.55,2586.6,0,0,0,1,10000.0
26013,2,01,V1,1,1,4,2,27,2,12,01,15,92,,,0,0,24,07,1,3,5,1,12933,27236.55,2586.6,0,0,0,1,10000.0
26013,2,02,V1,1,1,4,2,35,2,08,01,10,92,,,0,0,24,07,1,2,6,2,18200,27236.55,3033.3333333333335,0,0,0,1,0.0
26013,2,01,V1,1,2,2,2,55,2,05,01,2,92,,,0,0,24,07,1,3,7,2,12750,35952.24,1821.4285714285713,0,0,0,1,13000.0
26013,2,01,V1,1,2,4,2,28,2,08,01,10,92,,,0,0,24,07,1,3,7,2,12750,35952.24,1821.4285714285713,0,0,0,1,13000.0
26013,2,02,V1,1,2,2,2,60,2,05,01,3,11,47592,112,0,6000,24,07,1,3,6,2,14333,35952.24,2388.8333333333335,6000,1,0,0,12000.0
26013,2,02,V1,1,2,4,2,29,2,12,01,15,92,,,0,0,24,07,1,3,6,2,14333,35952.24,2388.8333333333335,0,0,0,1,12000.0
26013,2,01,V1,1,3,4,2,32,2,08,01,10,92,,,0,0,24,07,1,3,6,1,16833,22878.7,2805.5,0,0,0,1,16000.0
26013,2,02,V1,1,3,2,2,38,2,08,01,10,92,,,0,0,24,07,1,2,4,1,14250,22878.7,3562.5,0,0,0,1,17000.0
26013,2,02,V1,1,4,2,2,32,2,07,01,9,92,,,0,0,24,07,1,2,6,2,15833,39874.31,2638.8333333333335,0,0,0,1,17000.0
26014,2,01,V1,1,1,2,2,38,2,11,11,14,92,,,0,0,02,05,1,9,3,2,14582,1921.66,4860.666666666667,0,0,0,1,36600.0
26014,2,02,V1,1,1,4,2,34,2,11,11,14,92,,,0,0,02,05,1,2,7,2,20547,1921.66,2935.285714285714,0,0,0,1,0.0
26014,2,02,V1,1,1,4,2,30,2,11,11,13,92,,,0,0,02,05,1,2,7,2,20547,1921.66,2935.285714285714,0,0,0,1,0.0
26014,2,04,V1,1,1,2,2,50,2,08,01,10,92,,,0,0,02,05,1,9,5,2,20778,1921.66,4155.6,0,0,0,1,38000.0
26014,2,01,V1,1,2,2,2,43,2,06,01,5,31,96098,911,4000,0,02,05,1,9,8,3,12517,4804.15,1564.625,4000,1,0,0,0.0
26014,2,02,V1,1,2,2,2,40,2,13,06,20,92,,,0,0,02,05,1,9,3,2,13445,4804.15,4481.666666666667,0,0,0,1,35000.0
26014,2,01,V1,1,3,4,2,31,2,13,14,20,92,,,0,0,02,05,1,9,4,9,14130,3603.11,3532.5,0,0,0,1,0.0
26015,2,02,V1,1,1,2,2,40,2,10,01,12,92,,,0,0,19,01,1,9,4,1,39567,8993.47,9891.75,0,0,0,1,50000.0
26015,2,03,V1,1,1,2,2,42,2,12,01,15,11,47711,522,0,30000,19,01,1,9,5,1,46250,8993.47,9250.0,30000,1,0,0,50000.0
26015,2,01,V1,1,2,2,2,44,2,10,01,12,21,47211,522,0,0,19,01,1,9,3,1,31667,3597.39,10555.666666666666,0,1,0,0,60000.0
26015,2,02,V1,1,2,2,2,58,2,07,01,8,92,,,0,0,19,01,1,9,5,1,38083,3597.39,7616.6,0,0,0,1,0.0
26015,2,02,V1,1,2,3,2,36,2,13,16,17,31,85212,231,42500,0,19,01,1,9,5,1,38083,3597.39,7616.6,42500,1,0,0,0.0
26015,2,01,V1,1,3,2,2,60,2,07,01,9,92,,,0,0,19,01,1,2,4,1,27917,4496.73,6979.25,0,0,0,1,25000.0
26015,2,01,V1,1,4,2,2,58,2,07,01,7,92,,,0,0,19,01,1,9,2,1,33333,1798.69,16666.5,0,0,0,1,120000.0
26016,2,02,V1,1,1,4,2,44,2,08,01,10,92,,,0,0,15,03,3,1,4,2,25167,570.15,6291.75,0,0,0,1,0.0
26016,2,01,V1,1,2,2,2,44,2,07,01,9,11,01131,611,0,9000,15,03,3,1,5,1,28667,553.38,5733.4,9000,1,0,0,21000.0
26016,2,01,V1,1,3,2,2,38,2,07,01,9,93,,,0,0,15,03,3,1,6,2,28417,922.31,4736.166666666667,0,0,0,1,30000.0
26016,2,01,V1,1,4,2,2,38,2,07,01,9,11,01131,611,0,13000,15,03,3,1,4,1,19667,620.46,4916.75,13000,1,0,0,0.0
26016,2,02,V1,1,4,2,2,59,2,06,01,5,92,,,0,0,15,03,3,1,5,1,32083,620.46,6416.6,0,0,0,1,0.0
26017,2,01,V1,1,1,2,2,39,2,10,01,12,92,,,0,0,33,01,1,3,4,1,19313,15171.26,4828.25,0,0,0,1,23600.0
26017,2,02,V1,1,1,2,2,55,2,01,01,0,92,,,0,0,33,01,1,3,6,2,23763,15171.26,3960.5,0,0,0,1,48600.0
26017,2,02,V1,1,1,4,2,23,2,08,01,10,92,,,0,0,33,01,1,3,6,2,23763,15171.26,3960.5,0,0,0,1,48600.0
26017,2,01,V1,1,2,2,2,37,2,08,01,10,31,25999,722,8500,0,33,01,1,3,4,3,16405,54905.52,4101.25,8500,1,0,0,0.0
26017,2,02,V1,1,2,2,2,32,2,13,01,17,31,85212,241,23250,0,33,01,1,3,4,2,19414,54905.52,4853.5,23250,1,0,0,26800.0
26017,2,01,V1,1,3,2,2,55,2,01,01,0,92,,,0,0,33,01,1,3,6,3,18786,36122.06,3131.0,0,0,0,1,0.0
26017,2,01,V1,1,3,4,2,20,2,11,09,14,92,,,0,0,33,01,1,3,6,3,18786,36122.06,3131.0,0,0,0,1,0.0
26017,2,02,V1,1,3,2,2,41,2,07,01,8,92,,,0,0,33,01,1,3,4,3,17922,36122.06,4480.5,0,0,0,1,0.0
26017,2,01,V1,1,4,2,2,50,2,01,01,0,92,,,0,0,33,01,1,3,2,1,9985,55627.96,4992.5,0,0,0,1,22300.0
26017,2,02,V1,1,4,4,2,36,2,11,08,14,92,,,0,0,33,01,1,3,6,2,34640,55627.96,5773.333333333333,0,0,0,1,0.0
26019,2,01,V1,1,1,2,2,58,2,06,01,6,92,,,0,0,33,13,1,3,6,2,16161,18537.39,2693.5,0,0,0,1,0.0
26019,2,01,V1,1,1,4,2,22,2,12,01,15,92,,,0,0,33,13,1,3,6,2,16161,18537.39,2693.5,0,0,0,1,0.0
26019,2,02,V1,1,1,4,2,34,2,10,01,12,92,,,0,0,33,13,2,3,6,2,13248,18537.39,2208.0,0,0,0,1,0.0
26019,2,01,V1,1,2,2,2,48,2,06,01,5,31,47212,522,4000,0,33,13,1,3,4,2,11343,24048.5,2835.75,4000,1,0,0,5000.0
26019,2,02,V1,1,2,1,2,50,2,07,01,8,51,01124,921,0,0,33,13,1,3,4,3,7237,24048.5,1809.25,0,1,0,0,0.0
26019,2,02,V1,1,3,2,2,39,2,06,01,6,92,,,0,0,33,13,1,3,4,1,10869,28557.59,2717.25,0,0,0,1,25000.0
26019,2,02,V1,1,4,1,2,48,2,06,01,5,51,41001,931,0,0,33,13,1,3,2,3,4983,25551.53,2491.5,0,1,0,0,0.0
26025,2,01,V1,1,1,2,2,39,2,12,04,16,31,86904,322,38000,0,33,08,1,2,4,2,13825,11301.03,3456.25,38000,1,0,0,15000.0
26025,2,02,V1,1,1,2,2,37,2,08,01,10,31,13941,815,7500,0,33,08,1,2,5,2,17933,11301.03,3586.6,7500,1,0,0,28000.0
26025,2,01,V1,1,2,4,2,45,2,06,01,5,31,13941,815,8000,0,33,08,1,2,4,2,11400,23115.75,2850.0,8000,1,0,0,0.0
26025,2,01,V1,1,3,2,2,49,2,06,01,5,31,13941,815,8000,0,33,08,1,2,5,2,11750,27738.9,2350.0,8000,1,0,0,28000.0
26025,2,02,V1,1,3,2,2,31,2,10,01,12,92,,,0,0,33,08,1,2,4,2,14917,27738.9,3729.25,0,0,0,1,25000.0
26025,2,01,V1,1,4,2,2,25,2,07,01,8,92,,,0,0,33,08,1,2,2,2,9683,42122.03,4841.5,0,0,0,1,15000.0
26025,2,02,V1,1,4,2,2,57,2,01,01,0,51,01116,921,0,0,33,08,1,2,2,3,6958,42122.03,3479.0,0,1,0,0,0.0
26027,2,01,V1,1,1,2,2,38,2,10,01,12,92,,,0,0,25,03,1,1,4,2,13358,1868.39,3339.5,0,0,0,1,15000.0
26027,2,02,V1,1,1,2,2,38,2,10,01,12,11,01124,611,0,0,25,03,1,1,5,2,13345,1868.39,2669.0,0,1,0,0,18000.0
26027,2,01,V1,1,2,2,2,56,2,06,01,5,21,01124,611,0,0,25,03,1,1,6,2,19036,2268.76,3172.6666666666665,0,1,0,0,0.0
26027,2,01,V1,1,2,4,2,36,2,12,11,17,31,85102,234,26000,0,25,03,1,1,6,2,19036,2268.76,3172.6666666666665,26000,1,0,0,0.0
26027,2,02,V1,1,2,4,2,28,2,13,01,16,92,,,0,0,25,03,1,1,5,2,12633,2268.76,2526.6,0,0,0,1,0.0
26027,2,01,V1,1,3,2,2,40,2,10,01,12,11,01124,611,0,0,25,03,1,1,4,2,12517,6539.37,3129.25,0,1,0,0,13000.0
26032,2,01,V1,1,1,4,2,38,2,12,01,15,31,85102,234,45000,0,01,10,1,9,5,2,28083,4059.2,5616.6,45000,1,0,0,0.0
26032,2,02,V1,1,1,2,2,50,2,01,01,0,92,,,0,0,01,10,2,9,4,1,19333,4059.2,4833.25,0,0,0,1,21000.0
26032,2,01,V1,1,2,2,2,54,2,07,01,9,92,,,0,0,01,10,2,9,4,1,18417,2810.22,4604.25,0,0,0,1,25000.0
26032,2,02,V1,1,2,2,2,60,2,07,01,8,92,,,0,0,01,10,2,9,6,2,43333,2810.22,7222.166666666667,0,0,0,1,12000.0
26032,2,02,V1,1,2,4,2,40,2,13,04,17,81,,,0,0,01,10,2,9,6,2,43333,2810.22,7222.166666666667,0,0,1,0,12000.0
26032,2,01,V1,1,3,1,2,44,2,12,01,15,92,,,0,0,01,10,1,9,3,9,15750,3746.96,5250.0,0,0,0,1,0.0
26039,2,02,V1,1,1,2,2,60,2,07,01,9,92,,,0,0,10,10,2,3,9,1,19150,17092.86,2127.777777777778,0,0,0,1,30000.0
26039,2,02,V1,1,1,4,2,22,2,12,01,15,92,,,0,0,10,10,2,3,9,1,19150,17092.86,2127.777777777778,0,0,0,1,30000.0
26039,2,01,V1,1,2,2,2,30,2,10,01,12,92,,,0,0,10,10,2,3,7,1,19833,8805.41,2833.285714285714,0,0,0,1,32000.0
26039,2,02,V1,1,2,2,2,45,2,06,01,5,92,,,0,0,10,10,2,3,5,2,16900,8805.41,3380.0,0,0,0,1,8000.0
26039,2,02,V1,1,2,4,2,18,2,07,01,10,92,,,0,0,10,10,2,3,5,2,16900,8805.41,3380.0,0,0,0,1,8000.0
26039,2,01,V1,1,3,7,2,52,2,08,01,10,11,14105,753,0,3500,10,10,2,9,5,1,36583,7769.48,7316.6,3500,1,0,0,0.0
26042,2,01,V1,1,1,2,2,39,2,12,01,15,31,84119,411,30000,0,15,06,3,1,6,2,23417,756.11,3902.8333333333335,30000,1,0,0,35000.0
26042,2,02,V1,1,1,4,2,43,2,10,01,12,11,47721,522,0,30000,15,06,3,1,7,2,26750,756.11,3821.4285714285716,30000,1,0,0,0.0
26042,2,01,V1,1,2,4,2,40,2,10,01,12,11,01461,612,0,15000,15,06,3,1,6,2,21583,1213.76,3597.1666666666665,15000,1,0,0,0.0
26042,2,02,V1,1,2,4,2,38,2,08,01,10,11,14105,753,0,15000,15,06,3,1,5,1,18583,1213.76,3716.6,15000,1,0,0,0.0
26042,2,01,V1,1,3,2,2,48,2,07,01,8,21,01500,613,0,0,15,06,3,1,5,1,18583,457.65,3716.6,0,1,0,0,20000.0
26042,2,02,V1,1,3,2,2,33,2,07,01,9,93,,,0,0,15,06,3,1,3,2,21250,457.65,7083.333333333333,0,0,0,1,30000.0
26042,2,01,V1,1,4,2,2,33,2,07,01,9,93,,,0,0,15,06,3,1,4,1,16583,238.77,4145.75,0,0,0,1,18000.0
26043,2,01,V1,1,1,2,2,45,2,06,01,5,92,,,0,0,27,21,1,9,7,1,26758,14246.32,3822.5714285714284,0,0,0,1,45000.0
26043,2,01,V1,1,1,4,2,24,2,12,01,15,92,,,0,0,27,21,1,9,7,1,26758,14246.32,3822.5714285714284,0,0,0,1,45000.0
26043,2,02,V1,1,1,2,2,37,2,10,01,12,11,15121,731,0,0,27,21,1,2,5,2,21267,14246.32,4253.4,0,1,0,0,15000.0
26043,2,01,V1,1,2,2,2,31,2,10,01,12,92,,,0,0,27,21,1,2,4,2,15708,22880.45,3927.0,0,0,0,1,35000.0
26043,2,02,V1,1,2,2,2,45,2,07,01,8,92,,,0,0,27,21,1,3,5,2,15825,22880.45,3165.0,0,0,0,1,18000.0
26043,2,01,V1,1,3,2,2,43,2,06,01,7,11,14105,753,0,0,27,21,1,9,4,1,21575,16404.85,5393.75,0,1,0,0,25000.0
26043,2,02,V1,1,3,2,2,26,2,10,01,12,92,,,0,0,27,21,1,9,6,1,8708,16404.85,1451.3333333333333,0,0,0,1,18000.0
26043,2,01,V1,1,4,2,2,33,2,07,01,8,21,47211,522,0,0,27,21,1,9,4,1,18692,28924.35,4673.0,0,1,0,0,40000.0
26043,2,02,V1,1,4,2,2,35,2,01,01,0,92,,,0,0,27,21,1,3,4,2,10500,28924.35,2625.0,0,0,0,1,16500.0
26044,2,01,V1,1,1,2,2,37,2,12,01,15,11,47722,522,0,12000,08,31,1,3,4,1,10375,14540.58,2593.75,12000,1,0,0,0.0
26044,2,02,V1,1,1,2,2,48,2,13,01,17,92,,,0,0,08,31,1,3,4,2,21917,14540.58,5479.25,0,0,0,1,72000.0
26044,2,01,V1,1,2,4,2,33,2,12,01,15,92,,,0,3000,08,31,1,2,5,2,17917,14540.58,3583.4,3000,0,0,1,0.0
26044,2,02,V1,1,2,2,2,33,2,08,01,10,21,56101,512,0,0,08,31,2,3,4,1,10833,14540.58,2708.25,0,1,0,0,15000.0
26044,2,01,V1,1,3,2,2,29,2,10,01,12,92,,,0,0,08,31,2,3,3,1,7792,29081.16,2597.3333333333335,0,0,0,1,16000.0
26044,2,01,V1,1,4,4,2,38,2,06,01,5,51,82920,932,0,0,08,31,2,3,7,3,14000,50892.02,2000.0,0,1,0,0,0.0
26044,2,01,V1,1,4,4,2,32,2,07,01,9,92,,,0,0,08,31,2,3,7,3,14000,50892.02,2000.0,0,0,0,1,0.0
26044,2,02,V1,1,4,4,2,32,2,05,01,4,51,82920,932,0,0,08,31,1,2,4,2,8683,50892.02,2170.75,0,1,0,0,0.0
26055,2,01,V1,1,1,2,2,40,2,10,01,12,92,,,0,0,28,07,1,3,4,1,15392,5477.27,3848.0,0,0,0,1,25000.0
26055,2,02,V1,1,1,2,2,60,2,07,01,7,92,,,0,0,28,07,1,3,6,1,18392,5477.27,3065.3333333333335,0,0,0,1,25000.0
26055,2,02,V1,1,1,4,2,26,2,12,01,15,92,,,0,0,28,07,1,3,6,1,18392,5477.27,3065.3333333333335,0,0,0,1,25000.0
26055,2,01,V1,1,2,4,2,28,2,10,01,12,92,,,0,0,28,07,2,9,6,2,16958,14938.0,2826.3333333333335,0,0,0,1,0.0
26055,2,01,V1,1,3,2,2,29,2,07,01,9,92,,,0,0,28,07,1,3,2,2,15333,6473.13,7666.5,0,0,0,1,42000.0
26057,2,01,V1,1,1,4,2,46,2,12,01,15,31,85102,234,45000,0,15,03,3,1,7,2,30000,787.36,4285.714285714285,45000,1,0,0,0.0
26057,2,02,V1,1,1,2,2,47,2,07,01,9,93,,,0,0,15,03,3,1,5,2,27000,787.36,5400.0,0,0,0,1,40000.0
26057,2,01,V1,1,2,2,2,36,2,10,01,12,93,,,0,0,15,03,3,1,6,1,21000,751.57,3500.0,0,0,0,1,30000.0
26057,2,02,V1,1,2,4,2,34,2,10,01,12,93,,,0,0,15,03,3,1,6,2,21000,751.57,3500.0,0,0,0,1,0.0
26057,2,01,V1,1,3,2,2,40,2,07,01,8,93,,,0,0,15,03,3,1,6,2,27000,697.89,4500.0,0,0,0,1,45000.0
26057,2,02,V1,1,3,2,2,30,2,07,01,9,93,,,0,0,15,03,3,1,4,3,10500,697.89,2625.0,0,0,0,1,0.0
26057,2,02,V1,1,4,2,2,27,2,07,01,9,93,,,0,0,15,03,3,1,3,1,17000,626.31,5666.666666666667,0,0,0,1,30000.0
26075,2,02,V1,1,1,2,2,57,2,11,11,14,94,,,0,0,32,02,1,9,4,2,52267,9266.02,13066.75,0,0,0,0,750.0
26075,2,02,V1,1,1,4,2,32,2,13,01,22,31,85301,231,30000,0,32,02,1,9,4,2,52267,9266.02,13066.75,30000,1,0,0,750.0
26075,2,01,V1,1,2,2,2,53,2,11,11,12,92,,,0,0,32,02,1,3,5,1,22412,16794.67,4482.4,0,0,0,1,15000.0
26075,2,01,V1,1,2,4,2,29,2,12,01,15,92,,,0,0,32,02,1,3,5,1,22412,16794.67,4482.4,0,0,0,1,15000.0
26075,2,02,V1,1,2,1,2,44,2,10,01,12,94,,,0,0,32,02,1,3,2,9,16258,16794.67,8129.0,0,0,0,0,0.0
26075,2,01,V1,1,3,4,2,34,2,12,01,15,31,47739,522,8000,0,32,02,1,3,6,1,17783,9845.15,2963.8333333333335,8000,1,0,0,0.0
26075,2,02,V1,1,3,2,2,57,2,07,01,7,92,,,0,0,32,02,1,3,3,1,10575,9845.15,3525.0,0,0,0,1,12000.0
26075,2,02,V1,1,3,4,2,27,2,12,04,16,81,,,0,0,32,02,1,3,3,1,10575,9845.15,3525.0,0,0,1,0,12000.0
26075,2,01,V1,1,4,2,2,56,2,11,11,15,92,,,0,0,32,02,1,9,2,2,11620,8686.9,5810.0,0,0,0,1,10000.0
26075,2,02,V1,1,4,1,2,44,2,07,01,9,94,,,0,0,32,02,1,3,1,3,8721,8686.9,8721.0,0,0,0,0,0.0
26077,2,01,V1,1,1,2,2,60,2,07,01,10,94,,,0,0,32,02,1,9,8,3,23745,12732.51,2968.125,0,0,0,0,0.0
26077,2,01,V1,1,1,4,2,34,2,10,01,15,92,,,0,0,32,02,1,9,8,3,23745,12732.51,2968.125,0,0,0,1,0.0
26077,2,01,V1,1,1,4,2,24,2,12,01,15,92,,,0,0,32,02,1,9,8,3,23745,12732.51,2968.125,0,0,0,1,0.0
26077,2,02,V1,1,1,2,2,52,2,08,01,10,92,,,0,0,32,02,1,3,6,2,20690,12732.51,3448.3333333333335,0,0,0,1,0.0
26077,2,01,V1,1,2,2,2,50,2,06,01,4,92,,,0,0,32,02,2,3,7,3,23233,14296.15,3319.0,0,0,0,1,0.0
26077,2,01,V1,1,2,3,2,29,2,12,01,17,94,,,0,0,32,02,2,3,7,3,23233,14296.15,3319.0,0,0,0,0,0.0
26077,2,01,V1,1,2,3,2,25,2,10,01,12,94,,,0,0,32,02,2,3,7,3,23233,14296.15,3319.0,0,0,0,0,0.0
26077,2,02,V1,1,2,2,2,47,2,08,01,12,92,,,0,0,32,02,1,3,4,1,15433,14296.15,3858.25,0,0,0,1,25000.0
26077,2,01,V1,1,3,1,2,58,2,06,01,5,92,,,0,0,32,02,2,3,6,9,23750,10275.36,3958.3333333333335,0,0,0,1,0.0
26077,2,01,V1,1,3,3,2,38,2,10,01,12,94,,,0,0,32,02,2,3,6,9,23750,10275.36,3958.3333333333335,0,0,0,0,0.0
26077,2,02,V1,1,3,2,2,53,2,07,01,7,92,,,0,0,32,02,1,3,3,3,16188,10275.36,5396.0,0,0,0,1,0.0
26077,2,01,V1,1,4,1,2,45,2,07,01,8,94,,,0,0,32,02,2,3,2,9,10917,12285.76,5458.5,0,0,0,0,0.0
26078,2,01,V1,1,1,2,2,46,2,10,01,12,92,,,0,0,15,03,3,1,6,2,25000,88.88,4166.666666666667,0,0,0,1,50000.0
26078,2,02,V1,1,1,2,2,45,2,10,01,12,92,,,0,0,15,03,3,1,5,2,18000,88.88,3600.0,0,0,0,1,30000.0
26078,2,01,V1,1,2,4,2,41,2,10,01,12,21,56101,751,0,0,15,03,3,1,6,1,19000,1222.05,3166.6666666666665,0,1,0,0,0.0
26078,2,02,V1,1,2,4,2,39,2,10,01,12,11,14105,753,0,20000,15,03,3,1,5,2,20000,1222.05,4000.0,20000,1,0,0,0.0
26078,2,01,V1,1,3,2,2,50,2,07,01,8,21,47213,522,0,0,15,03,3,1,6,1,16000,866.55,2666.6666666666665,0,1,0,0,25000.0
26078,2,02,V1,1,3,4,2,35,2,07,01,8,11,47740,522,0,20000,15,03,3,1,6,1,23000,866.55,3833.3333333333335,20000,1,0,0,0.0
26078,2,01,V1,1,4,4,2,29,2,07,01,8,11,01461,612,0,12000,15,03,3,1,5,1,12000,755.45,2400.0,12000,1,0,0,0.0
26078,2,02,V1,1,4,4,2,42,2,07,01,8,11,01450,612,0,12000,15,03,3,1,6,3,14000,755.45,2333.3333333333335,12000,1,0,0,0.0
26082,2,01,V1,1,1,2,2,46,2,12,01,15,92,,,0,0,09,14,1,9,4,2,41583,43767.08,10395.75,0,0,0,1,20000.0
26082,2,02,V1,1,1,2,2,58,2,12,01,15,92,,,0,0,09,14,1,9,4,1,26958,43767.08,6739.5,0,0,0,1,60000.0
26082,2,02,V1,1,2,2,2,31,2,12,01,16,92,,,0,0,09,14,1,9,5,1,20875,11431.7,4175.0,0,0,0,1,30000.0
26082,2,01,V1,1,3,2,2,38,2,07,01,8,92,,,0,2000,09,14,1,9,6,1,11567,4246.06,1927.8333333333333,2000,0,0,1,12000.0
26082,2,02,V1,1,4,4,2,35,2,13,01,17,92,,,0,0,09,14,1,9,6,1,25833,2612.96,4305.5,0,0,0,1,0.0
26087,2,01,V1,1,1,4,2,49,2,12,01,15,93,,,0,0,10,34,2,3,10,1,14783,10370.87,1478.3,0,0,0,1,0.0
26087,2,01,V1,1,1,4,2,39,2,12,01,15,93,,,0,0,10,34,2,3,10,1,14783,10370.87,1478.3,0,0,0,1,0.0
26087,2,02,V1,1,1,2,2,56,2,06,01,5,93,,,0,0,10,34,2,3,7,1,11125,10370.87,1589.2857142857142,0,0,0,1,15000.0
26087,2,01,V1,1,2,2,2,60,2,06,01,5,93,,,0,0,10,34,2,3,5,1,7875,5392.85,1575.0,0,0,0,1,0.0
26087,2,01,V1,1,2,4,2,23,2,13,01,17,92,,,0,0,10,34,2,3,5,1,7875,5392.85,1575.0,0,0,0,1,0.0
26087,2,02,V1,1,2,2,2,50,2,06,01,5,93,,,0,0,10,34,2,3,4,1,9350,5392.85,2337.5,0,0,0,1,28000.0
26087,2,01,V1,1,4,2,2,35,2,01,01,0,93,,,0,0,10,34,2,3,5,1,7983,2903.84,1596.6,0,0,0,1,9500.0
26087,2,02,V1,1,4,2,2,56,2,06,01,5,93,,,0,0,10,34,2,3,6,1,9042,2903.84,1507.0,0,0,0,1,13000.0
26092,2,01,V1,1,1,2,2,55,2,10,01,12,92,,,0,0,36,23,1,3,9,2,72867,42808.69,8096.333333333333,0,0,0,1,0.0
26092,2,01,V1,1,1,3,2,33,2,12,06,15,31,62013,251,51800,0,36,23,1,3,9,2,72867,42808.69,8096.333333333333,51800,1,0,0,0.0
26092,2,01,V1,1,4,2,2,30,2,07,01,8,31,97004,541,7000,0,36,23,1,2,2,3,11403,8154.04,5701.5,7000,1,0,0,0.0
26092,2,01,V1,2,1,2,2,45,2,07,01,8,92,,,0,0,36,23,1,9,5,2,44925,79501.86,8985.0,0,0,0,1,78200.0
26094,2,01,V1,1,1,2,2,34,2,08,01,10,92,,,0,0,29,06,2,3,7,1,16550,21999.29,2364.285714285714,0,0,0,1,16500.0
26094,2,01,V1,1,1,8,2,30,2,12,01,15,92,,,0,0,29,06,2,3,7,1,16550,21999.29,2364.285714285714,0,0,0,1,16500.0
26094,2,02,V1,1,1,2,2,40,2,08,01,10,92,,,0,0,29,06,1,2,5,2,13875,21999.29,2775.0,0,0,0,1,38000.0
26094,2,01,V1,1,2,2,2,24,2,12,01,15,92,,,0,0,29,06,1,9,3,1,13813,27656.25,4604.333333333333,0,0,0,1,19000.0
26094,2,02,V1,1,2,1,2,54,2,12,01,15,31,85211,233,54000,0,29,06,2,3,2,2,10600,27656.25,5300.0,54000,1,0,0,0.0
26094,2,02,V1,1,3,4,2,21,2,07,01,9,21,56101,512,0,0,29,06,1,9,4,1,11983,16970.88,2995.75,0,1,0,0,19000.0
26094,2,01,V1,1,4,2,2,36,2,07,01,9,21,56102,512,0,0,29,06,1,9,6,1,12858,8799.72,2143.0,0,1,0,0,19000.0
26095,2,01,V1,1,1,2,2,24,2,12,01,15,92,,,0,0,20,16,1,3,5,2,13769,5546.35,2753.8,0,0,0,1,16800.0
26095,2,02,V1,1,1,2,2,45,2,01,01,0,31,81210,911,9100,0,20,16,1,2,5,2,20029,5546.35,4005.8,9100,1,0,0,15600.0
26095,2,01,V1,1,2,2,2,24,2,10,01,12,93,,,0,0,20,16,1,1,5,1,8958,7503.88,1791.6,0,0,0,1,12600.0
26095,2,01,V1,1,2,7,2,60,2,01,01,0,93,,,0,0,20,16,1,1,5,1,8958,7503.88,1791.6,0,0,0,1,12600.0
26095,2,01,V1,1,4,2,2,47,2,01,01,0,21,01412,612,0,0,20,16,1,3,7,1,16552,5546.35,2364.5714285714284,0,1,0,0,18400.0
26095,2,01,V1,1,4,4,2,24,2,07,01,8,21,01412,612,0,0,20,16,1,3,7,1,16552,5546.35,2364.5714285714284,0,1,0,0,18400.0
26096,2,01,V1,1,1,2,2,50,2,08,01,10,31,85101,322,2500,0,14,06,9,1,4,2,22833,909.39,5708.25,2500,1,0,0,79648.0
26096,2,02,V1,1,1,2,2,50,2,01,01,0,11,47211,522,0,10000,14,06,1,3,4,1,10333,909.39,2583.25,10000,1,0,0,20000.0
26096,2,01,V1,1,2,2,2,25,2,12,01,15,11,85491,235,0,12000,14,06,9,3,4,1,12575,751.23,3143.75,12000,1,0,0,15000.0
